name,team,game_id,player_id_avg,gp,w,l,w_pct,min_avg,fgm_avg,fga_avg,fg_pct_avg,fg3m_avg,fg3a_avg,fg3_pct_avg,ftm_avg,fta_avg,ft_pct_avg,oreb_avg,dreb_avg,reb_avg,ast_avg,tov_avg,stl_avg,blk_avg,blka,pf_avg,pfd,pts_avg,plus_minus_avg,dd2,td3,opp_avg,game_id_avg,awayorhome,player_id_prev,gp_prev,w_prev,l_prev,w_pct_prev,min_prev,fgm_prev,fga_prev,fg_pct_prev,fg3m_prev,fg3a_prev,fg3_pct_prev,ftm_prev,fta_prev,ft_pct_prev,oreb_prev,dreb_prev,reb_prev,ast_prev,tov_prev,stl_prev,blk_prev,blka_prev,pf_prev,pfd_prev,pts_prev,plus_minus_prev,dd2_prev,td3_prev,game_id_prev,status,player_id,jersey_num,position,starter,on_court,played,notplayingreason,notplayingdescription,ast,blk,blkr,fga,fgm,fg_pct,pfoff,foulsdrawn,pf,pftech,fta,ftm,ft_pct,minus,min,plus,plus_minus,pts,pts_fastbreak,pts_paint,pts_2nd_chance,dreb,oreb,reb,stl,fg3a,fg3m,fg3_pct,tov,fg2a,fg2m,fg2_pct,opp,date_updated_est,set_easy,tier_easy,series_easy,play_easy,date_moment,team_TS,count_easy,owned,unique_owners,in_packs,minted,ts_held,cs,low_ask_easy,4hchange_easy,24h,7d,listings,tsd,rookie_premiere,rookie_mint,rookie_year,edition_state,play_id,set_id,ts_link,4hchange_hard,count_hard,low_ask_hard,play_hard,series_hard,set_hard,tier_hard,injury_updated,injury_status,away_id,away_score,away_team,game_clock,game_status,home_id,home_score,home_team,period,start_time,easy_moment,hard_moment,score,differential,reb_proj
Jemerrio Jones,LAL,0022100751,1629203.0,2.0,0.0,2.0,0.0,7.358333333333333,1.0,1.5,0.667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.5,0.0,0.0,0.5,0.0,0.0,1.0,0,2.0,-13.0,0.0,0.0,ATL,0022100751,away,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612747,121,LAL,,Final,1610612737,129,ATL,4,2022-01-30 13:00:00-05:00,nan,nan,129-121,8.0,1.5
Kent Bazemore,LAL,0022100751,203145.0,28.0,14.0,14.0,0.5,15.50720238095238,1.3928571428571428,4.071428571428571,0.342,0.8214285714285714,2.1785714285714284,0.377,0.42857142857142855,0.5357142857142857,0.8,0.32142857142857145,1.5357142857142858,1.8571428571428572,0.8571428571428571,0.35714285714285715,0.7142857142857143,0.21428571428571427,0.0,1.9642857142857142,0,4.035714285714286,-78.0,0.0,0.0,ATL,0022100751,away,203145.0,1.0,0.0,1.0,0.0,13.516666666666667,4.0,7.0,0.571,3.0,4.0,0.75,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,13.0,6.0,0.0,0.0,0022100735,ACTIVE,203145.0,9,nan,Bench,-,1,nan,nan,3,0,0,1,0,0.0,0,0.0,1,0,0,0,0.0,20,6.9511666666666665,17,-3,0,0,0,0,2,0,2,0,1,0,0.0,0,0,0,0.0,ATL,2022-01-31 03:08,Base Set,Common,2,Layup,2021-02-18 03:00:00+00:00,Golden State Warriors,12000,11234.0,0.0,536.0,232.0,0.0,12.0,11,0.00%,0.0,22.22,263.0,True,False,False,False,VISIBLE,b904318c-d73c-4b13-b0a5-5161449df6fd,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+b904318c-d73c-4b13-b0a5-5161449df6fd,0.00%,12000,11,Layup,2,Base Set,Common,nan,nan,1610612747,121,LAL,,Final,1610612737,129,ATL,4,2022-01-30 13:00:00-05:00,Base Set-Common-2-Layup,Base Set-Common-2-Layup,129-121,8.0,1.8571428571428572
LeBron James,LAL,0022100751,2544.0,36.0,19.0,17.0,0.528,36.64361111111111,10.916666666666666,20.916666666666668,0.522,2.7777777777777777,7.888888888888889,0.352,4.472222222222222,5.888888888888889,0.759,1.0833333333333333,6.583333333333333,7.666666666666667,6.305555555555555,3.0833333333333335,1.6388888888888888,1.1111111111111112,0.8055555555555556,2.2222222222222223,5,29.083333333333332,-5.0,13.0,3.0,ATL,0022100751,away,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,INACTIVE,2544.0,6,nan,Bench,-,0,INACTIVE_INJURY,Left Knee; Soreness/effusion,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,ATL,2022-01-31 03:07,Base Set,Common,2,Block,2021-01-26 01:00:00+00:00,Los Angeles Lakers,40000,35942.0,0.0,2490.0,1569.0,0.0,12.0,53,-1.85%,-1.85,17.78,1927.0,False,False,False,False,VISIBLE,9367ff97-fc00-4e46-8d57-afbd405d2b9d,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+9367ff97-fc00-4e46-8d57-afbd405d2b9d,-1.99%,1000,9800,Dunk,1,Base Set,Common,"Sun, Jan 30",Game Time Decision,1610612747,121,LAL,,Final,1610612737,129,ATL,4,2022-01-30 13:00:00-05:00,Base Set-Common-2-Block,Base Set-Common-1-Dunk,129-121,8.0,7.666666666666667
Malik Monk,LAL,0022100751,1628370.0,44.0,23.0,21.0,0.523,26.26772727272727,4.431818181818182,9.409090909090908,0.471,2.1363636363636362,5.295454545454546,0.403,1.0909090909090908,1.2954545454545454,0.842,0.45454545454545453,2.6363636363636362,3.090909090909091,2.340909090909091,1.3181818181818181,0.7727272727272727,0.4318181818181818,0.4090909090909091,1.5681818181818181,1,12.090909090909092,111.0,0.0,0.0,ATL,0022100751,away,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ACTIVE,1628370.0,11,SF,Starter,-,1,nan,nan,5,0,0,19,12,0.631578947368421,0,3.0,4,0,2,1,0.5,99,37.76466666666666,95,-4,33,5,8,0,10,0,10,0,14,8,0.5714285714285711,2,5,4,0.8,ATL,2022-01-31 03:25,Base Set,Common,3,Dunk,2021-10-28 00:00:00+00:00,Los Angeles Lakers,60000,37533.0,0.0,10600.0,14972.0,0.0,2.0,3,0.00%,0.0,0.0,1825.0,nan,nan,nan,nan,VISIBLE,ddbe01f0-9207-47a4-9eff-be191d5260d2,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+ddbe01f0-9207-47a4-9eff-be191d5260d2,1.85%,12000,55,Layup,2,Base Set,Common,nan,nan,1610612747,121,LAL,,Final,1610612737,129,ATL,4,2022-01-30 13:00:00-05:00,Base Set-Common-3-Dunk,Base Set-Common-2-Layup,129-121,8.0,3.090909090909091
Mason Jones,LAL,0022100751,1630222.0,2.0,0.0,2.0,0.0,4.408333333333333,1.0,4.0,0.25,0.0,1.0,0.0,0.5,1.0,0.5,0.5,0.5,1.0,0.0,0.5,0.5,0.0,0.0,0.5,0,2.5,-4.0,0.0,0.0,ATL,0022100751,away,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ACTIVE,1630222.0,40,nan,Bench,-,0,nan,nan,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,ATL,2022-01-31 03:09,Base Set,Common,2,Layup,2021-01-09 01:00:00+00:00,Houston Rockets,4000,3724.0,0.0,206.0,70.0,0.0,12.0,36,0.00%,-5.26,0.0,244.0,True,True,True,True,VISIBLE,e5d69ce5-e253-438d-8420-381ef275abc6,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+e5d69ce5-e253-438d-8420-381ef275abc6,0.00%,4000,36,Layup,2,Base Set,Common,nan,nan,1610612747,121,LAL,,Final,1610612737,129,ATL,4,2022-01-30 13:00:00-05:00,Base Set-Common-2-Layup,Base Set-Common-2-Layup,129-121,8.0,1.0
Rajon Rondo,LAL,0022100751,200765.0,18.0,5.0,13.0,0.278,16.08138888888889,1.2777777777777777,3.9444444444444446,0.324,0.4444444444444444,1.6666666666666667,0.267,0.05555555555555555,0.1111111111111111,0.5,0.5555555555555556,2.1666666666666665,2.7222222222222223,3.7222222222222223,1.8888888888888888,0.6666666666666666,0.2777777777777778,0.2222222222222222,1.3888888888888888,0,3.0555555555555554,-67.0,0.0,0.0,ATL,0022100751,away,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,2022-01-31 03:04,Archive Set,Common,S21,Layup,2014-01-25 00:30:00+00:00,Boston Celtics,20000,18290.0,0.0,1710.0,191.0,0.0,2.0,7,0.00%,-12.5,0.0,474.0,nan,nan,nan,nan,VISIBLE,1de5e434-2e3d-402c-835a-fe35769b4d3b,9e89b552-0236-4ffc-ab6b-8cf7c27d46b4,https://nbatopshot.com/listings/p2p/9e89b552-0236-4ffc-ab6b-8cf7c27d46b4+1de5e434-2e3d-402c-835a-fe35769b4d3b,0.00%,2077,145,Assist,1,Base Set,Common,nan,nan,1610612747,121,LAL,,Final,1610612737,129,ATL,4,2022-01-30 13:00:00-05:00,Archive Set-Common-S21-Layup,Base Set-Common-1-Assist,129-121,8.0,2.7222222222222223
Russell Westbrook,LAL,0022100751,201566.0,50.0,24.0,26.0,0.48,34.84276666666667,7.18,16.2,0.443,1.06,3.48,0.305,3.48,5.12,0.68,1.38,6.48,7.86,7.58,4.12,1.08,0.26,1.08,3.1,4,18.9,-93.0,20.0,9.0,ATL,0022100751,away,201566.0,1.0,0.0,1.0,0.0,37.45,12.0,23.0,0.522,3.0,7.0,0.429,8.0,10.0,0.8,1.0,3.0,4.0,5.0,1.0,0.0,0.0,3.0,4.0,8.0,35.0,-11.0,0.0,0.0,0022100735,ACTIVE,201566.0,0,PG,Starter,-,1,nan,nan,12,0,0,15,8,0.533333333333333,0,4.0,1,0,5,2,0.4,98,35.0,92,-6,20,1,8,0,7,0,7,1,4,2,0.5,4,11,6,0.545454545454545,ATL,2022-01-31 03:09,Base Set,Common,2,Layup,2021-02-03 01:00:00+00:00,Washington Wizards,35000,32747.0,0.0,1821.0,469.0,0.0,12.0,5,0.00%,0.0,0.0,1818.0,False,False,False,False,VISIBLE,bc07cf4e-1c65-415f-ba8f-f2bbd7797609,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+bc07cf4e-1c65-415f-ba8f-f2bbd7797609,-2.13%,1000,460,Layup,1,Base Set,Common,nan,nan,1610612747,121,LAL,,Final,1610612737,129,ATL,4,2022-01-30 13:00:00-05:00,Base Set-Common-2-Layup,Base Set-Common-1-Layup,129-121,8.0,7.86
Sekou Doumbouya,LAL,0022100751,1629635.0,2.0,0.0,2.0,0.0,8.191666666666666,2.5,4.0,0.625,0.5,1.0,0.5,1.5,2.0,0.75,1.0,2.0,3.0,0.0,1.0,1.5,1.0,0.5,0.5,1,7.0,24.0,0.0,0.0,ATL,0022100751,away,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,INACTIVE,1629635.0,45,nan,Bench,-,0,INACTIVE_GLEAGUE_TWOWAY,nan,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,ATL,2022-01-31 03:07,Base Set,Common,2,Block,2021-04-12 02:00:00+00:00,Detroit Pistons,12000,10874.0,0.0,729.0,402.0,0.0,12.0,8,-11.11%,-11.11,14.29,407.0,True,False,False,False,VISIBLE,733196bd-0c9b-4d9f-9b9d-547ae7a10b4a,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+733196bd-0c9b-4d9f-9b9d-547ae7a10b4a,-11.11%,12000,8,Block,2,Base Set,Common,"Sun, Jan 30",Game Time Decision,1610612747,121,LAL,,Final,1610612737,129,ATL,4,2022-01-30 13:00:00-05:00,Base Set-Common-2-Block,Base Set-Common-2-Block,129-121,8.0,3.0
Stanley Johnson,LAL,0022100751,1626169.0,16.0,7.0,9.0,0.438,21.871041666666667,2.1875,4.6875,0.467,0.6875,2.3125,0.297,0.9375,1.1875,0.789,0.5625,2.5,3.0625,1.375,0.5,0.75,0.5,0.1875,2.9375,1,6.0,7.0,0.0,0.0,ATL,0022100751,away,1626169.0,1.0,0.0,1.0,0.0,27.75,2.0,7.0,0.286,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,-13.0,0.0,0.0,0022100735,ACTIVE,1626169.0,14,PF,Starter,-,1,nan,nan,2,0,0,6,4,0.666666666666666,0,1.0,2,0,1,0,0.0,76,29.2165,81,5,10,2,4,2,1,2,3,0,3,2,0.666666666666666,0,3,2,0.666666666666666,ATL,2022-01-31 03:12,Base Set,Common,2,Dunk,2020-12-30 00:00:00+00:00,Toronto Raptors,12000,11590.0,0.0,410.0,0.0,0.0,12.0,23,0.00%,-8.0,15.0,734.0,True,False,False,False,VISIBLE,9b8c111f-11a7-4f4d-a69f-dc1ba5e76621,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+9b8c111f-11a7-4f4d-a69f-dc1ba5e76621,0.00%,12000,23,Dunk,2,Base Set,Common,nan,nan,1610612747,121,LAL,,Final,1610612737,129,ATL,4,2022-01-30 13:00:00-05:00,Base Set-Common-2-Dunk,Base Set-Common-2-Dunk,129-121,8.0,3.0625
Talen Horton-Tucker,LAL,0022100751,1629659.0,34.0,16.0,18.0,0.471,26.39813725490196,3.764705882352941,9.382352941176471,0.401,0.7647058823529411,3.088235294117647,0.248,1.6176470588235294,2.0294117647058822,0.797,0.6176470588235294,2.735294117647059,3.3529411764705883,2.5294117647058822,1.411764705882353,0.9117647058823529,0.47058823529411764,0.5294117647058824,2.6176470588235294,1,9.911764705882353,-45.0,1.0,0.0,ATL,0022100751,away,1629659.0,1.0,0.0,1.0,0.0,27.1,2.0,6.0,0.333,0.0,1.0,0.0,2.0,2.0,1.0,1.0,4.0,5.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,6.0,11.0,0.0,0.0,0022100735,ACTIVE,1629659.0,5,nan,Bench,-,1,nan,nan,0,0,0,5,4,0.8,0,0.0,0,0,0,0,0.0,38,14.416666666666666,30,-8,8,0,8,0,0,0,0,0,0,0,0.0,1,5,4,0.8,ATL,2022-01-31 03:30,Base Set,Common,3,Dunk,2021-11-16 03:30:00+00:00,Los Angeles Lakers,60000,34370.0,0.0,11659.0,17564.0,0.0,2.0,3,0.00%,0.0,0.0,2212.0,nan,nan,nan,nan,VISIBLE,7995e88d-4642-4991-8fca-8f75beccca66,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+7995e88d-4642-4991-8fca-8f75beccca66,0.00%,12000,19,Steal,2,Base Set,Common,nan,nan,1610612747,121,LAL,,Final,1610612737,129,ATL,4,2022-01-30 13:00:00-05:00,Base Set-Common-3-Dunk,Base Set-Common-2-Steal,129-121,8.0,3.3529411764705883
Trevor Ariza,LAL,0022100751,2772.0,14.0,6.0,8.0,0.429,18.47,1.1428571428571428,3.5,0.327,0.9285714285714286,2.9285714285714284,0.317,0.14285714285714285,0.2857142857142857,0.5,0.2857142857142857,2.9285714285714284,3.2142857142857144,1.2142857142857142,0.5714285714285714,0.5,0.21428571428571427,0.21428571428571427,0.5714285714285714,0,3.357142857142857,-37.0,0.0,0.0,ATL,0022100751,away,2772.0,1.0,0.0,1.0,0.0,13.9,1.0,4.0,0.25,1.0,3.0,0.333,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0022100735,ACTIVE,2772.0,1,nan,Bench,-,0,nan,nan,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,ATL,2022-01-31 03:14,Base Set,Common,1,Dunk,2020-01-27 02:00:00+00:00,Portland Trail Blazers,3345,2608.0,0.0,362.0,375.0,0.0,25.0,53,0.00%,3.92,-11.67,126.0,True,False,False,False,VISIBLE,1fc9b2f1-d444-4645-a12a-7d0500214fa2,7b797690-5b53-45a7-b972-bd2d5152654a,https://nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+1fc9b2f1-d444-4645-a12a-7d0500214fa2,0.00%,3345,53,Dunk,1,Base Set,Common,nan,nan,1610612747,121,LAL,,Final,1610612737,129,ATL,4,2022-01-30 13:00:00-05:00,Base Set-Common-1-Dunk,Base Set-Common-1-Dunk,129-121,8.0,3.2142857142857144
Wayne Ellington,LAL,0022100751,201961.0,33.0,12.0,21.0,0.364,19.441969696969696,2.121212121212121,5.363636363636363,0.395,1.878787878787879,4.848484848484849,0.388,0.12121212121212122,0.15151515151515152,0.8,0.24242424242424243,1.4848484848484849,1.7272727272727273,0.696969696969697,0.45454545454545453,0.5151515151515151,0.06060606060606061,0.09090909090909091,1.0303030303030303,0,6.242424242424242,-67.0,0.0,0.0,ATL,0022100751,away,201961.0,1.0,0.0,1.0,0.0,17.933333333333334,3.0,8.0,0.375,3.0,5.0,0.6,0.0,0.0,0.0,1.0,4.0,5.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,9.0,-12.0,0.0,0.0,0022100735,ACTIVE,201961.0,2,nan,Bench,-,0,nan,nan,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,ATL,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612747,121,LAL,,Final,1610612737,129,ATL,4,2022-01-30 13:00:00-05:00,nan,nan,129-121,8.0,1.7272727272727273
Bogdan Bogdanovic,ATL,0022100751,203992.0,30.0,14.0,16.0,0.467,28.476777777777777,4.566666666666666,10.866666666666667,0.42,2.2666666666666666,6.333333333333333,0.358,1.0666666666666667,1.3666666666666667,0.78,0.3,3.4,3.7,2.7333333333333334,0.9666666666666667,0.7666666666666667,0.2,0.26666666666666666,2.0,1,12.466666666666667,13.0,0.0,0.0,LAL,0022100751,home,203992.0,1.0,1.0,0.0,1.0,27.683333333333334,7.0,14.0,0.5,3.0,7.0,0.429,2.0,2.0,1.0,0.0,3.0,3.0,3.0,1.0,2.0,0.0,0.0,4.0,3.0,19.0,20.0,0.0,0.0,0022100737,ACTIVE,203992.0,13,nan,Bench,-,1,nan,nan,3,0,0,9,3,0.333333333333333,0,1.0,1,0,2,2,1.0,67,27.266666666666666,69,2,10,3,0,0,5,0,5,1,8,2,0.25,1,1,1,1.0,LAL,2022-01-31 03:10,Base Set,Common,2,Layup,2021-01-03 00:30:00+00:00,Atlanta Hawks,40000,35155.0,0.0,3127.0,1806.0,0.0,12.0,5,0.00%,0.0,25.0,1581.0,False,False,False,False,VISIBLE,b7e5e7b3-2b97-4c52-883b-5aeb589c595d,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+b7e5e7b3-2b97-4c52-883b-5aeb589c595d,0.00%,3345,48,Assist,1,Base Set,Common,nan,nan,1610612747,121,LAL,,Final,1610612737,129,ATL,4,2022-01-30 13:00:00-05:00,Base Set-Common-2-Layup,Base Set-Common-1-Assist,121-129,-8.0,3.7
Cam Reddish,ATL,0022100751,1629629.0,34.0,15.0,19.0,0.441,23.43294117647059,4.0588235294117645,10.088235294117647,0.402,1.7058823529411764,4.5,0.379,2.1176470588235294,2.3529411764705883,0.9,0.5882352941176471,1.8823529411764706,2.4705882352941178,1.1176470588235294,1.2941176470588236,1.0294117647058822,0.3235294117647059,0.5882352941176471,1.3235294117647058,1,11.941176470588236,-166.0,0.0,0.0,LAL,0022100751,home,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,2022-01-31 03:25,Base Set,Common,3,Dunk,2021-10-21 23:30:00+00:00,Atlanta Hawks,60000,36471.0,0.0,11581.0,15469.0,0.0,2.0,3,50.00%,0.0,0.0,2607.0,nan,nan,nan,nan,VISIBLE,c7cf6044-ec3e-46cf-a0c2-c4b49b841a5b,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+c7cf6044-ec3e-46cf-a0c2-c4b49b841a5b,0.00%,1000,185,Dunk,1,Base Set,Common,nan,nan,1610612747,121,LAL,,Final,1610612737,129,ATL,4,2022-01-30 13:00:00-05:00,Base Set-Common-3-Dunk,Base Set-Common-1-Dunk,121-129,-8.0,2.4705882352941178
Cameron Oliver,ATL,0022100751,1628419.0,2.0,1.0,1.0,0.5,21.65,5.0,7.5,0.667,0.5,1.5,0.333,1.0,1.5,0.667,1.0,2.0,3.0,1.5,0.0,0.5,0.5,0.0,2.5,1,11.5,-2.0,0.0,0.0,LAL,0022100751,home,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612747,121,LAL,,Final,1610612737,129,ATL,4,2022-01-30 13:00:00-05:00,nan,nan,121-129,-8.0,3.0
Cat Barber,ATL,0022100751,1627760.0,3.0,0.0,3.0,0.0,4.283333333333333,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,1.0,1.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,1,0.0,11.0,0.0,0.0,LAL,0022100751,home,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612747,121,LAL,,Final,1610612737,129,ATL,4,2022-01-30 13:00:00-05:00,nan,nan,121-129,-8.0,1.0
Chaundee Brown Jr.,ATL,0022100751,1630602.0,3.0,1.0,2.0,0.333,27.691666666666666,3.0,8.333333333333334,0.36,2.0,5.0,0.4,1.6666666666666667,2.0,0.833,0.3333333333333333,4.333333333333333,4.666666666666667,1.3333333333333333,0.0,0.6666666666666666,0.0,0.6666666666666666,2.3333333333333335,1,9.666666666666666,-19.0,0.0,0.0,LAL,0022100751,home,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612747,121,LAL,,Final,1610612737,129,ATL,4,2022-01-30 13:00:00-05:00,nan,nan,121-129,-8.0,4.666666666666667
Clint Capela,ATL,0022100751,203991.0,40.0,20.0,20.0,0.5,29.08225,5.075,8.825,0.575,0.0,0.025,0.0,1.15,2.525,0.455,3.95,8.55,12.5,1.375,0.55,0.8,1.45,0.6,2.425,1,11.3,67.0,22.0,0.0,LAL,0022100751,home,203991.0,1.0,1.0,0.0,1.0,22.533333333333335,3.0,5.0,0.6,0.0,0.0,0.0,0.0,2.0,0.0,3.0,4.0,7.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,6.0,1.0,0.0,0.0,0022100737,ACTIVE,203991.0,15,C,Starter,-,1,nan,nan,3,0,1,8,6,0.75,0,5.0,1,0,7,3,0.428571428571429,73,23.75,62,-11,15,3,12,4,4,5,9,0,0,0,0.0,0,8,6,0.75,LAL,2022-01-31 03:30,Base Set,Common,3,Block,2021-11-21 00:30:00+00:00,Atlanta Hawks,60000,31839.0,0.0,12263.0,19535.0,0.0,2.0,3,0.00%,0.0,0.0,2385.0,nan,nan,nan,nan,VISIBLE,23709a51-93b5-4006-bc69-0ede5b7a0624,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+23709a51-93b5-4006-bc69-0ede5b7a0624,5.88%,12000,18,Dunk,2,Base Set,Common,nan,nan,1610612747,121,LAL,,Final,1610612737,129,ATL,4,2022-01-30 13:00:00-05:00,Base Set-Common-3-Block,Base Set-Common-2-Dunk,121-129,-8.0,12.5
