name,team,game_id,player_id_avg,gp,w,l,w_pct,min_avg,fgm_avg,fga_avg,fg_pct_avg,fg3m_avg,fg3a_avg,fg3_pct_avg,ftm_avg,fta_avg,ft_pct_avg,oreb_avg,dreb_avg,reb_avg,ast_avg,tov_avg,stl_avg,blk_avg,blka,pf_avg,pfd,pts_avg,plus_minus_avg,dd2,td3,opp_avg,game_id_avg,awayorhome,status,player_id,jersey_num,position,starter,on_court,played,notplayingreason,notplayingdescription,ast,blk,blkr,fga,fgm,fg_pct,pfoff,foulsdrawn,pf,pftech,fta,ftm,ft_pct,minus,min,plus,plus_minus,pts,pts_fastbreak,pts_paint,pts_2nd_chance,dreb,oreb,reb,stl,fg3a,fg3m,fg3_pct,tov,fg2a,fg2m,fg2_pct,opp,date_updated_est,set_easy,tier_easy,series_easy,play_easy,date_moment,team_TS,count_easy,owned,unique_owners,in_packs,minted,ts_held,cs,low_ask_easy,4hchange_easy,24h,7d,listings,tsd,rookie_premiere,rookie_mint,rookie_year,edition_state,play_id,set_id,ts_link,4hchange_hard,count_hard,low_ask_hard,play_hard,series_hard,set_hard,tier_hard,injury_updated,injury_status,away_id,away_score,away_team,game_clock,game_status,home_id,home_score,home_team,period,start_time,easy_moment,hard_moment,score,differential,fgm_proj,ftm_proj,fgm+ftm_proj,_proj,fgm+ftm
Darius Bazley,OKC,0022100778,1629647,45,14,31,0.311,26.091592592592594,3.3555555555555556,8.422222222222222,0.398,1.0,3.5555555555555554,0.281,1.4222222222222223,2.066666666666667,0.688,1.0222222222222221,5.266666666666667,6.288888888888889,1.1555555555555554,1.3333333333333333,0.7111111111111111,1.2,1.2,1.0,1,9.133333333333333,-289,3,0,DAL,0022100778,away,ACTIVE,1629647.0,7,nan,Bench,-,1,nan,nan,0,3,2,12,4,0.333333333333333,1,4.0,1,1,6,3,0.5,74,35.56666666666667,74,0,13,0,4,0,10,1,11,1,8,2,0.25,3,4,2,0.5,DAL,2022-02-03 03:40,Base Set,Common,2,Dunk,2021-01-05 00:30:00+00:00,Oklahoma City Thunder,15000,14344.0,0.0,656.0,7.0,0.0,12.0,15,0.00%,7.14,25.0,1112.0,False,False,False,False,VISIBLE,88284d35-333f-4c6e-9687-2e5f605542c9,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+88284d35-333f-4c6e-9687-2e5f605542c9,0.00%,1500,71,Dunk,1,Base Set,Common,nan,nan,1610612760,120,OKC,,Final/OT,1610612742,114,DAL,5,2022-02-02 20:30:00-05:00,Base Set-Common-2-Dunk,Base Set-Common-1-Dunk,114-120,-6,4,3,7,0,7
Derrick Favors,OKC,0022100778,202324,32,14,18,0.438,16.178177083333335,2.34375,4.78125,0.49,0.0625,0.40625,0.154,0.375,0.625,0.6,1.40625,3.34375,4.75,0.75,0.1875,0.375,0.25,0.21875,1.5625,0,5.125,-129,1,0,DAL,0022100778,away,ACTIVE,202324.0,15,nan,Bench,-,0,nan,nan,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,DAL,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612760,120,OKC,,Final/OT,1610612742,114,DAL,5,2022-02-02 20:30:00-05:00,nan,nan,114-120,-6,0,0,0,0,0
Gabriel Deck,OKC,0022100778,1630466,7,2,5,0.286,7.9435714285714285,1.1428571428571428,2.0,0.571,0.2857142857142857,0.5714285714285714,0.5,0.0,0.0,0.0,0.14285714285714285,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.2857142857142857,0.14285714285714285,0.0,0.0,0.2857142857142857,0,2.5714285714285716,-14,0,0,DAL,0022100778,away,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612760,120,OKC,,Final/OT,1610612742,114,DAL,5,2022-02-02 20:30:00-05:00,nan,nan,114-120,-6,0,0,0,0,0
Isaiah Roby,OKC,0022100778,1629676,18,3,15,0.167,13.669907407407408,2.611111111111111,4.666666666666667,0.56,0.6111111111111112,1.2222222222222223,0.5,0.8888888888888888,1.1666666666666667,0.762,1.1111111111111112,2.1666666666666665,3.2777777777777777,0.7222222222222222,0.8333333333333334,0.2222222222222222,0.3333333333333333,0.3333333333333333,1.4444444444444444,1,6.722222222222222,-21,0,0,DAL,0022100778,away,INACTIVE,1629676.0,22,nan,Bench,-,0,INACTIVE_INJURY,Right Ankle; Sprain,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,DAL,2022-02-03 03:51,Base Set,Common,3,Dunk,2021-10-21 01:00:00+00:00,Oklahoma City Thunder,60000,35939.0,0.0,14207.0,14199.0,0.0,2.0,3,0.00%,0.0,0.0,1925.0,nan,nan,nan,nan,VISIBLE,4d871859-cc63-46a8-ba51-80e14abce331,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+4d871859-cc63-46a8-ba51-80e14abce331,0.00%,12000,11,Dunk,2,Base Set,Common,"Tue, Feb 1",INJ - exp. back Feb 4,1610612760,120,OKC,,Final/OT,1610612742,114,DAL,5,2022-02-02 20:30:00-05:00,Base Set-Common-3-Dunk,Base Set-Common-2-Dunk,114-120,-6,0,0,0,0,0
Jaylen Hoard,OKC,0022100778,1629658,1,0,1,0.0,1.8333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-4,0,0,DAL,0022100778,away,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612760,120,OKC,,Final/OT,1610612742,114,DAL,5,2022-02-02 20:30:00-05:00,nan,nan,114-120,-6,0,0,0,0,0
Jeremiah Robinson-Earl,OKC,0022100778,1630526,44,13,31,0.295,23.035416666666666,2.659090909090909,6.636363636363637,0.401,1.1363636363636365,3.409090909090909,0.333,0.6818181818181818,0.9545454545454546,0.714,1.6136363636363635,4.159090909090909,5.7727272727272725,1.0,0.7954545454545454,0.6136363636363636,0.3409090909090909,0.5227272727272727,1.6818181818181819,0,7.136363636363637,-234,3,0,DAL,0022100778,away,ACTIVE,1630526.0,50,nan,Bench,-,0,DNP_INJURY,Right Foot; Sprain,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,DAL,2022-02-03 03:51,Base Set,Common,3,Layup,2021-10-21 01:00:00+00:00,Oklahoma City Thunder,4000,2123.0,0.0,229.0,1649.0,0.0,2.0,79,-3.66%,2.6,1.28,108.0,True,True,True,True,VISIBLE,dd8b9a5c-d4f5-47eb-a82c-758637d61078,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+dd8b9a5c-d4f5-47eb-a82c-758637d61078,-3.66%,4000,79,Layup,3,Base Set,Common,"Wed, Feb 2",INJ - exp. back Feb 4,1610612760,120,OKC,,Final/OT,1610612742,114,DAL,5,2022-02-02 20:30:00-05:00,Base Set-Common-3-Layup,Base Set-Common-3-Layup,114-120,-6,0,0,0,0,0
Josh Giddey,OKC,0022100778,1630581,45,15,30,0.333,31.171777777777777,4.888888888888889,11.933333333333334,0.41,1.0222222222222221,4.0,0.256,0.8666666666666667,1.2666666666666666,0.684,1.7555555555555555,5.822222222222222,7.5777777777777775,6.177777777777778,3.022222222222222,0.9777777777777777,0.4222222222222222,0.9111111111111111,1.6666666666666667,1,11.666666666666666,-247,12,1,DAL,0022100778,away,ACTIVE,1630581.0,3,PG,Starter,-,1,nan,nan,10,0,1,13,7,0.538461538461538,0,1.0,1,0,0,0,0.0,78,36.80083333333333,94,16,14,0,14,8,3,4,7,2,3,0,0.0,6,10,7,0.7,DAL,2022-02-03 03:51,Base Set,Common,3,Assist,2021-10-21 01:00:00+00:00,Oklahoma City Thunder,4000,2169.0,0.0,246.0,1585.0,0.0,2.0,371,0.54%,-0.8,7.54,84.0,True,True,True,True,VISIBLE,37838dac-13b1-4d5d-a94b-787b13a222d5,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+37838dac-13b1-4d5d-a94b-787b13a222d5,0.54%,4000,371,Assist,3,Base Set,Common,nan,nan,1610612760,120,OKC,,Final/OT,1610612742,114,DAL,5,2022-02-02 20:30:00-05:00,Base Set-Common-3-Assist,Base Set-Common-3-Assist,114-120,-6,7,0,7,0,7
Kenrich Williams,OKC,0022100778,1629026,42,15,27,0.357,21.26769841269841,2.857142857142857,6.333333333333333,0.451,0.8333333333333334,2.3095238095238093,0.361,0.5476190476190477,1.0238095238095237,0.535,1.4761904761904763,2.619047619047619,4.095238095238095,2.0,0.9047619047619048,0.8809523809523809,0.14285714285714285,0.40476190476190477,1.6666666666666667,1,7.095238095238095,44,0,0,DAL,0022100778,away,ACTIVE,1629026.0,34,nan,Bench,-,1,nan,nan,5,1,0,8,4,0.5,0,0.0,1,0,0,0,0.0,61,28.983333333333334,60,-1,8,2,8,2,3,1,4,1,2,0,0.0,2,6,4,0.666666666666666,DAL,2022-02-03 03:35,Base Set,Common,2,Layup,2021-03-28 01:00:00+00:00,Oklahoma City Thunder,12000,10343.0,0.0,986.0,679.0,0.0,12.0,15,-6.25%,-6.25,275.0,256.0,True,False,False,False,VISIBLE,10341a0e-af57-4a52-87a9-6bfef2add1b3,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+10341a0e-af57-4a52-87a9-6bfef2add1b3,-6.25%,12000,15,Layup,2,Base Set,Common,nan,nan,1610612760,120,OKC,,Final/OT,1610612742,114,DAL,5,2022-02-02 20:30:00-05:00,Base Set-Common-2-Layup,Base Set-Common-2-Layup,114-120,-6,4,0,4,0,4
Luguentz Dort,OKC,0022100778,1629652,46,16,30,0.348,32.57789855072463,5.630434782608695,13.91304347826087,0.405,2.5,7.5,0.333,2.9130434782608696,3.369565217391304,0.865,0.717391304347826,3.4347826086956523,4.1521739130434785,1.7173913043478262,1.565217391304348,0.8913043478260869,0.3695652173913043,0.8913043478260869,2.9130434782608696,3,16.67391304347826,-266,0,0,DAL,0022100778,away,ACTIVE,1629652.0,5,SF,Starter,-,1,nan,nan,3,1,2,17,9,0.529411764705882,1,5.0,3,0,6,6,1.0,83,39.533,98,15,30,0,6,0,6,0,6,0,10,6,0.6,1,7,3,0.428571428571429,DAL,2022-02-03 03:39,Base Set,Common,2,Layup,2021-01-28 02:00:00+00:00,Oklahoma City Thunder,35000,31847.0,0.0,2783.0,419.0,0.0,12.0,5,0.00%,-16.67,0.0,1465.0,False,False,False,False,VISIBLE,1e7fac38-8b01-43d2-a94e-8424b6857fa6,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+1e7fac38-8b01-43d2-a94e-8424b6857fa6,3.27%,1535,158,Dunk,1,Base Set,Common,nan,nan,1610612760,120,OKC,,Final/OT,1610612742,114,DAL,5,2022-02-02 20:30:00-05:00,Base Set-Common-2-Layup,Base Set-Common-1-Dunk,114-120,-6,9,6,15,0,15
Mamadi Diakite,OKC,0022100778,1629603,10,3,7,0.3,11.957333333333334,1.4,2.9,0.483,0.0,0.1,0.0,0.1,0.4,0.25,1.3,2.5,3.8,0.0,0.5,0.5,0.5,0.3,2.5,0,2.9,-1,0,0,DAL,0022100778,away,ACTIVE,1629603.0,12,C,Starter,-,1,nan,nan,0,1,1,5,1,0.2,1,1.0,3,0,0,0,0.0,42,17.666666666666668,43,1,2,0,2,0,6,4,10,1,0,0,0.0,1,5,1,0.2,DAL,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612760,120,OKC,,Final/OT,1610612742,114,DAL,5,2022-02-02 20:30:00-05:00,nan,nan,114-120,-6,1,0,1,0,1
Mike Muscala,OKC,0022100778,203488,42,14,28,0.333,13.821349206349206,2.619047619047619,5.714285714285714,0.458,1.619047619047619,3.8095238095238093,0.425,1.0714285714285714,1.2619047619047619,0.849,0.4523809523809524,2.5,2.9523809523809526,0.5238095238095238,0.3333333333333333,0.42857142857142855,0.5952380952380952,0.23809523809523808,1.380952380952381,1,7.928571428571429,17,0,0,DAL,0022100778,away,ACTIVE,203488.0,33,nan,Bench,-,1,nan,nan,1,0,0,3,2,0.666666666666666,0,2.0,1,0,1,1,1.0,39,19.85,38,-1,5,0,4,2,4,2,6,0,1,0,0.0,1,2,2,1.0,DAL,2022-02-03 03:53,Base Set,Common,3,3 Pointer,2021-12-09 00:30:00+00:00,Oklahoma City Thunder,60000,24460.0,0.0,11369.0,28173.0,0.0,2.0,3,0.00%,0.0,0.0,1586.0,nan,nan,nan,nan,VISIBLE,82cdfd4f-892b-4ba7-840b-e7ffd40b277a,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+82cdfd4f-892b-4ba7-840b-e7ffd40b277a,0.00%,12000,9,3 Pointer,2,Base Set,Common,nan,nan,1610612760,120,OKC,,Final/OT,1610612742,114,DAL,5,2022-02-02 20:30:00-05:00,Base Set-Common-3-3 Pointer,Base Set-Common-2-3 Pointer,114-120,-6,2,1,3,0,3
Olivier Sarr,OKC,0022100778,1630846,2,0,2,0.0,6.809166666666667,0.5,1.5,0.333,0.0,0.5,0.0,1.0,1.0,1.0,0.0,2.5,2.5,0.0,0.0,0.0,1.0,0.5,0.5,0,2.0,-8,0,0,DAL,0022100778,away,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612760,120,OKC,,Final/OT,1610612742,114,DAL,5,2022-02-02 20:30:00-05:00,nan,nan,114-120,-6,0,0,0,0,0
Paul Watson,OKC,0022100778,1628778,9,2,7,0.222,17.35648148148148,1.3333333333333333,3.888888888888889,0.343,0.6666666666666666,2.888888888888889,0.231,0.1111111111111111,0.2222222222222222,0.5,0.3333333333333333,2.6666666666666665,3.0,0.8888888888888888,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.1111111111111111,1.1111111111111112,0,3.4444444444444446,-56,0,0,DAL,0022100778,away,ACTIVE,1628778.0,8,nan,Bench,-,0,nan,nan,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,DAL,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612760,120,OKC,,Final/OT,1610612742,114,DAL,5,2022-02-02 20:30:00-05:00,nan,nan,114-120,-6,0,0,0,0,0
Rob Edwards,OKC,0022100778,1630306,2,0,2,0.0,5.425,0.5,2.0,0.25,0.5,2.0,0.25,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.5,0.0,0.0,0.0,0.0,0,1.5,-14,0,0,DAL,0022100778,away,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612760,120,OKC,,Final/OT,1610612742,114,DAL,5,2022-02-02 20:30:00-05:00,nan,nan,114-120,-6,0,0,0,0,0
Scotty Hopson,OKC,0022100778,203816,1,0,1,0.0,17.733333333333334,2.0,4.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0,4.0,-6,0,0,DAL,0022100778,away,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612760,120,OKC,,Final/OT,1610612742,114,DAL,5,2022-02-02 20:30:00-05:00,nan,nan,114-120,-6,0,0,0,0,0
Shai Gilgeous-Alexander,OKC,0022100778,1628983,43,14,29,0.326,34.57968992248062,7.767441860465116,18.325581395348838,0.424,1.558139534883721,5.604651162790698,0.278,5.604651162790698,6.906976744186046,0.811,0.6976744186046512,4.023255813953488,4.72093023255814,5.488372093023256,2.395348837209302,1.1395348837209303,0.7906976744186046,1.186046511627907,2.3255813953488373,5,22.697674418604652,-159,4,1,DAL,0022100778,away,INACTIVE,1628983.0,2,nan,Bench,-,0,INACTIVE_INJURY,Right Ankle; Sprain,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,DAL,2022-02-03 03:37,Base Set,Common,2,Layup,2021-01-10 23:00:00+00:00,Oklahoma City Thunder,40000,36528.0,0.0,2469.0,1041.0,0.0,12.0,8,0.00%,-11.11,-20.0,1092.0,False,False,False,False,VISIBLE,4fcef4e2-2935-4533-8482-e22c10f667ce,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+4fcef4e2-2935-4533-8482-e22c10f667ce,-0.21%,1359,469,Handles,1,Base Set,Common,"Sat, Jan 29",INJ - exp. back Feb 24,1610612760,120,OKC,,Final/OT,1610612742,114,DAL,5,2022-02-02 20:30:00-05:00,Base Set-Common-2-Layup,Base Set-Common-1-Handles,114-120,-6,0,0,0,0,0
Theo Maledon,OKC,0022100778,1630177,24,7,17,0.292,12.850555555555557,0.9583333333333334,3.5,0.274,0.3333333333333333,1.9166666666666667,0.174,1.125,1.3333333333333333,0.844,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.0,0.75,0.4166666666666667,0.08333333333333333,0.20833333333333334,0.9583333333333334,1,3.375,-106,0,0,DAL,0022100778,away,ACTIVE,1630177.0,11,nan,Bench,-,1,nan,nan,0,0,0,1,0,0.0,0,1.0,0,0,0,0,0.0,12,5.333333333333333,6,-6,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,DAL,2022-02-03 03:37,Base Set,Common,2,Layup,2020-12-27 00:00:00+00:00,Oklahoma City Thunder,4000,3721.0,0.0,203.0,77.0,0.0,12.0,59,-1.67%,5.36,18.0,259.0,True,True,True,True,VISIBLE,0947194a-fc92-4d51-b0c5-b392eea8b205,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+0947194a-fc92-4d51-b0c5-b392eea8b205,-1.67%,4000,59,Layup,2,Base Set,Common,nan,nan,1610612760,120,OKC,,Final/OT,1610612742,114,DAL,5,2022-02-02 20:30:00-05:00,Base Set-Common-2-Layup,Base Set-Common-2-Layup,114-120,-6,0,0,0,0,0
Tre Mann,OKC,0022100778,1630544,37,12,25,0.324,18.23864864864865,2.864864864864865,7.135135135135135,0.402,1.2432432432432432,3.189189189189189,0.39,0.8108108108108109,1.1081081081081081,0.732,0.32432432432432434,1.7567567567567568,2.081081081081081,0.8378378378378378,0.7837837837837838,0.6486486486486487,0.21621621621621623,0.5405405405405406,1.7027027027027026,0,7.783783783783784,-75,0,0,DAL,0022100778,away,ACTIVE,1630544.0,23,SG,Starter,-,1,nan,nan,3,1,0,14,8,0.5714285714285711,0,4.0,3,0,8,7,0.875,95,41.182833333333335,101,6,29,3,4,8,0,0,0,1,8,6,0.75,2,6,2,0.333333333333333,DAL,2022-02-03 03:52,Base Set,Common,3,Jump Shot,2021-10-21 01:00:00+00:00,Oklahoma City Thunder,4000,1904.0,0.0,448.0,1649.0,0.0,2.0,120,-24.53%,16.5,66.67,74.0,True,True,True,True,VISIBLE,c0fa1225-3378-44d2-9726-9e86f47a235a,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+c0fa1225-3378-44d2-9726-9e86f47a235a,-24.53%,4000,120,Jump Shot,3,Base Set,Common,nan,nan,1610612760,120,OKC,,Final/OT,1610612742,114,DAL,5,2022-02-02 20:30:00-05:00,Base Set-Common-3-Jump Shot,Base Set-Common-3-Jump Shot,114-120,-6,8,7,15,0,15
Ty Jerome,OKC,0022100778,1629660,41,13,28,0.317,15.736504065040652,2.6097560975609757,6.609756097560975,0.395,1.0731707317073171,3.6097560975609757,0.297,0.8048780487804879,0.975609756097561,0.825,0.3902439024390244,1.0975609756097562,1.4878048780487805,1.8780487804878048,0.7804878048780488,0.6097560975609756,0.12195121951219512,0.3902439024390244,1.3658536585365855,1,7.097560975609756,29,0,0,DAL,0022100778,away,ACTIVE,1629660.0,16,nan,Bench,-,1,nan,nan,2,1,1,9,4,0.444444444444444,0,2.0,2,0,2,2,1.0,33,15.9,26,-7,11,0,6,0,2,0,2,0,3,1,0.333333333333333,1,6,3,0.5,DAL,2022-02-03 03:35,Base Set,Common,2,3 Pointer,2021-04-14 01:00:00+00:00,Oklahoma City Thunder,12000,10364.0,0.0,969.0,676.0,0.0,12.0,13,-7.14%,0.0,44.44,275.0,True,False,False,False,VISIBLE,5193453a-9848-44ca-ae6e-18842acb8247,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+5193453a-9848-44ca-ae6e-18842acb8247,-7.14%,12000,13,3 Pointer,2,Base Set,Common,nan,nan,1610612760,120,OKC,,Final/OT,1610612742,114,DAL,5,2022-02-02 20:30:00-05:00,Base Set-Common-2-3 Pointer,Base Set-Common-2-3 Pointer,114-120,-6,4,2,6,0,6
Vit Krejci,OKC,0022100778,1630249,3,1,2,0.333,3.0477777777777777,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0,0.6666666666666666,-1,0,0,DAL,0022100778,away,INACTIVE,1630249.0,27,nan,Bench,-,0,INACTIVE_INJURY,Right Ankle; Sprain,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,DAL,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"Wed, Jan 19",INJ - exp. back Feb 24,1610612760,120,OKC,,Final/OT,1610612742,114,DAL,5,2022-02-02 20:30:00-05:00,nan,nan,114-120,-6,0,0,0,0,0
Boban Marjanovic,DAL,0022100778,1626246,16,9,7,0.563,5.949583333333333,2.1875,3.5,0.625,0.0625,0.1875,0.333,0.5,1.0,0.5,0.4375,1.4375,1.875,0.125,0.6875,0.0,0.125,0.3125,1.1875,1,4.9375,28,0,0,OKC,0022100778,home,ACTIVE,1626246.0,51,nan,Bench,-,0,nan,nan,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,OKC,2022-02-03 03:52,Base Set,Common,3,Layup,2021-11-16 01:00:00+00:00,Dallas Mavericks,60000,34225.0,0.0,14570.0,15740.0,0.0,2.0,3,0.00%,0.0,0.0,2515.0,nan,nan,nan,nan,VISIBLE,58a96bc1-e6f5-4929-b79a-206bb639c089,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+58a96bc1-e6f5-4929-b79a-206bb639c089,5.00%,2681,42,Dunk,1,Base Set,Common,nan,nan,1610612760,120,OKC,,Final/OT,1610612742,114,DAL,5,2022-02-02 20:30:00-05:00,Base Set-Common-3-Layup,Base Set-Common-1-Dunk,120-114,6,0,0,0,0,0
Brandon Knight,DAL,0022100778,202688,3,1,2,0.333,18.164444444444445,3.0,6.666666666666667,0.45,1.3333333333333333,4.333333333333333,0.308,2.6666666666666665,2.6666666666666665,1.0,0.0,2.3333333333333335,2.3333333333333335,2.6666666666666665,1.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,1.6666666666666667,2,10.0,6,0,0,OKC,0022100778,home,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612760,120,OKC,,Final/OT,1610612742,114,DAL,5,2022-02-02 20:30:00-05:00,nan,nan,120-114,6,0,0,0,0,0
Carlik Jones,DAL,0022100778,1630637,3,2,1,0.667,6.408333333333334,0.0,2.3333333333333335,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,1.0,1.6666666666666667,1.0,0.3333333333333333,0.0,0.0,0.0,0,0.6666666666666666,-16,0,0,OKC,0022100778,home,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1610612760,120,OKC,,Final/OT,1610612742,114,DAL,5,2022-02-02 20:30:00-05:00,nan,nan,120-114,6,0,0,0,0,0
